Amount,Payment_Method,Merchant_Category,Is_International,Device_Type,Account_Age_Months,Previous_Fraud,Fraud
10307.39,UPI,Electronics,1,Desktop,3,1,1
577.93,Credit Card,Travel,1,Desktop,7,0,0
57.85,Net Banking,Shopping,1,Desktop,39,0,0
317.55,Net Banking,Electronics,1,Mobile,15,0,0
9657.58,UPI,Travel,0,Mobile,13,1,1
1562.06,Wallet,Travel,1,Desktop,7,0,0
13.97,Debit Card,Shopping,1,Mobile,56,0,1
12878.99,UPI,Food,0,Desktop,50,1,1
8370.49,Credit Card,Shopping,1,Mobile,25,0,0
2335.94,Credit Card,Travel,0,Desktop,20,1,0
250.25,Debit Card,Food,0,Mobile,5,1,1
3818.78,Net Banking,Food,1,Mobile,26,0,1
2256.69,UPI,Electronics,1,Desktop,57,0,0
408.66,Debit Card,Travel,0,Mobile,42,1,0
6116.34,UPI,Bills,0,Mobile,5,1,0
4704.53,Debit Card,Travel,1,Desktop,13,1,1
9644.23,Wallet,Travel,0,Mobile,22,0,0
5163.49,UPI,Travel,1,Desktop,26,0,0
5643.96,Net Banking,Shopping,1,Desktop,9,0,0
917.3,Net Banking,Travel,1,Desktop,9,0,1
226.38,UPI,Food,0,Desktop,43,1,0
7222.34,Debit Card,Electronics,1,Mobile,2,1,1
220.34,Net Banking,Shopping,0,Mobile,40,0,0
3666.76,UPI,Food,1,Mobile,16,0,0
5791.35,Net Banking,Food,1,Mobile,29,1,1
1055.1,Debit Card,Travel,0,Mobile,6,1,0
187.05,Net Banking,Bills,1,Mobile,2,1,1
2498.42,Net Banking,Travel,1,Mobile,11,0,0
3571.08,Credit Card,Bills,0,Mobile,50,1,1
2093.87,Credit Card,Shopping,0,Desktop,24,1,1
4244.23,Credit Card,Food,0,Mobile,15,0,0
732.96,UPI,Travel,0,Desktop,38,0,0
2352.79,Net Banking,Travel,1,Desktop,44,1,0
4629.3,Wallet,Food,0,Mobile,30,1,1
2444.04,UPI,Travel,0,Mobile,2,1,1
657.42,Wallet,Travel,1,Desktop,32,0,0
1328.18,Net Banking,Shopping,1,Desktop,32,0,0
4714.84,UPI,Travel,1,Mobile,14,1,1
3888.72,UPI,Electronics,0,Mobile,32,0,0
3935.48,Credit Card,Shopping,1,Mobile,17,0,0
12266.54,UPI,Shopping,1,Desktop,57,0,0
791.29,UPI,Bills,0,Mobile,47,0,0
3072.6,Debit Card,Bills,1,Mobile,3,1,1
3152.6,Wallet,Travel,0,Desktop,10,1,1
3890.55,UPI,Travel,0,Mobile,46,1,0
2139.28,Credit Card,Electronics,0,Desktop,11,1,1
1554.43,UPI,Food,1,Mobile,36,0,0
396.76,Debit Card,Bills,1,Desktop,38,0,1
2566.37,Credit Card,Food,0,Mobile,22,1,1
4725.02,UPI,Electronics,0,Desktop,2,0,0
401.9,Wallet,Travel,1,Mobile,51,1,1
8001.96,Wallet,Travel,1,Desktop,18,0,0
3364.7,Wallet,Food,1,Mobile,3,1,1
11348.46,Debit Card,Travel,1,Mobile,38,1,1
3039.71,Debit Card,Travel,1,Mobile,6,1,0
1869.64,UPI,Shopping,1,Desktop,22,1,0
484.37,Wallet,Electronics,1,Desktop,51,1,1
1942.87,Credit Card,Food,0,Mobile,23,0,0
6246.23,Credit Card,Shopping,1,Mobile,24,0,1
3253.68,Debit Card,Electronics,0,Desktop,40,1,0
72.76,Net Banking,Electronics,0,Mobile,40,1,1
98.73,Wallet,Travel,1,Mobile,17,0,0
2947.21,Net Banking,Food,1,Mobile,55,1,1
1276.88,Debit Card,Electronics,1,Desktop,24,1,1
231.72,Net Banking,Food,0,Desktop,28,0,0
2962.06,Credit Card,Electronics,1,Mobile,21,0,1
1742.25,UPI,Electronics,1,Mobile,53,1,1
2390.54,Credit Card,Electronics,1,Desktop,9,1,1
3016.92,UPI,Electronics,0,Mobile,51,1,1
442.23,Wallet,Bills,1,Desktop,55,1,1
4047.21,Debit Card,Electronics,0,Mobile,53,1,0
619.27,Debit Card,Food,0,Desktop,25,0,0
1246.07,Wallet,Bills,0,Mobile,17,0,0
4072.9,Credit Card,Bills,0,Desktop,31,0,0
1293.22,Credit Card,Shopping,0,Desktop,18,0,0
911.34,UPI,Food,0,Mobile,1,0,0
359.29,Net Banking,Electronics,0,Desktop,2,1,1
1077.66,Net Banking,Food,0,Desktop,34,0,0
4268.03,Net Banking,Bills,0,Mobile,1,0,0
1726.71,Wallet,Travel,0,Desktop,42,0,0
617.21,Credit Card,Bills,1,Mobile,20,1,1
4452.07,Debit Card,Bills,1,Desktop,36,1,1
933.92,Credit Card,Bills,0,Mobile,7,1,0
6778.09,Wallet,Bills,1,Desktop,50,0,0
239.14,UPI,Shopping,1,Desktop,56,0,1
4194.25,UPI,Bills,1,Mobile,10,1,1
4666.99,Wallet,Electronics,1,Desktop,59,1,1
6302.34,Debit Card,Food,0,Desktop,11,1,0
1814.6,Debit Card,Electronics,0,Desktop,33,0,0
10942.13,UPI,Electronics,0,Mobile,24,0,1
2189.22,Net Banking,Electronics,0,Mobile,52,0,0
941.49,UPI,Bills,0,Desktop,37,1,0
2593.2,Net Banking,Bills,1,Desktop,24,1,0
1868.13,UPI,Electronics,1,Mobile,34,1,0
2996.12,Debit Card,Electronics,1,Mobile,57,0,0
961.33,UPI,Shopping,0,Mobile,8,0,0
6329.71,Credit Card,Bills,1,Desktop,38,1,0
1281.62,Debit Card,Electronics,1,Mobile,28,1,1
2809.26,Wallet,Food,0,Mobile,1,0,0
2867.5,Net Banking,Travel,0,Desktop,9,0,0
2759.15,Debit Card,Bills,0,Desktop,10,1,0
1805.44,Credit Card,Shopping,1,Desktop,58,0,1
577.75,Credit Card,Travel,0,Desktop,1,1,1
1810.78,UPI,Bills,1,Desktop,25,1,0
86.02,Credit Card,Shopping,1,Mobile,49,1,1
4525.23,Net Banking,Bills,1,Mobile,9,1,1
869.71,Debit Card,Shopping,1,Mobile,49,1,1
1651.49,Net Banking,Electronics,0,Desktop,7,1,0
445.6,UPI,Shopping,0,Mobile,39,1,1
4877.6,Debit Card,Bills,1,Desktop,8,0,1
1046.39,Credit Card,Bills,1,Desktop,15,0,0
2198.35,Net Banking,Travel,1,Desktop,47,1,1
1491.24,Credit Card,Shopping,1,Desktop,50,1,1
2629.28,Credit Card,Travel,0,Desktop,50,0,0
2968.06,UPI,Bills,0,Desktop,3,0,0
849.16,UPI,Shopping,1,Desktop,46,1,1
1263.97,Wallet,Travel,0,Mobile,13,1,0
1419.12,Debit Card,Bills,1,Desktop,54,0,0
4197.69,UPI,Electronics,0,Desktop,25,0,0
971.88,Credit Card,Food,1,Mobile,50,1,0
1362.63,Credit Card,Travel,0,Mobile,56,0,0
1281.1,Debit Card,Food,0,Desktop,56,1,0
13264.21,UPI,Shopping,1,Desktop,26,0,1
608.42,Net Banking,Bills,1,Desktop,44,0,0
116.22,Debit Card,Shopping,0,Desktop,55,1,0
1989.47,Credit Card,Electronics,1,Mobile,8,0,0
2419.92,Debit Card,Food,0,Desktop,21,0,0
6630.41,Debit Card,Electronics,0,Desktop,51,1,0
2777.87,Net Banking,Food,0,Desktop,37,1,0
226.38,UPI,Shopping,1,Mobile,19,0,1
7724.25,Credit Card,Electronics,1,Mobile,23,0,0
2856.09,Credit Card,Electronics,0,Desktop,52,1,1
182.45,Credit Card,Electronics,1,Mobile,5,1,1
2698.83,Credit Card,Food,1,Mobile,58,1,0
889.24,Credit Card,Electronics,1,Desktop,22,1,1
2665.99,Net Banking,Shopping,0,Desktop,12,0,0
5731.85,Wallet,Electronics,0,Mobile,8,0,0
4914.82,Net Banking,Electronics,1,Desktop,31,1,1
1959.07,Wallet,Shopping,0,Desktop,45,0,0
3413.69,Net Banking,Shopping,1,Desktop,8,0,0
2094.88,UPI,Bills,1,Desktop,45,0,1
419.35,Wallet,Travel,0,Desktop,28,0,0
11119.7,UPI,Bills,0,Desktop,17,0,0
38.02,Net Banking,Travel,0,Desktop,45,1,0
8146.04,Debit Card,Shopping,1,Mobile,32,1,1
4492.1,Wallet,Shopping,0,Desktop,49,1,1
2878.27,Debit Card,Food,0,Mobile,30,0,0
2913.35,Net Banking,Travel,1,Mobile,51,1,0
12261.99,Debit Card,Food,1,Desktop,9,1,1
2030.12,Net Banking,Food,1,Desktop,46,0,1
2026.75,Debit Card,Bills,0,Mobile,47,1,0
3398.43,Debit Card,Shopping,1,Desktop,30,0,0
1194.06,Net Banking,Travel,0,Desktop,15,1,1
228.57,Credit Card,Bills,1,Mobile,18,0,0
317.04,Credit Card,Food,0,Mobile,56,1,0
4608.2,Credit Card,Shopping,0,Desktop,48,1,1
1226.06,Debit Card,Travel,1,Desktop,49,1,1
891.2,UPI,Electronics,0,Mobile,25,1,0
949.35,Debit Card,Food,1,Desktop,12,0,1
782.49,Debit Card,Shopping,0,Desktop,51,0,0
354.04,Wallet,Travel,0,Mobile,54,0,0
209.83,UPI,Bills,1,Desktop,11,1,0
10384.16,Net Banking,Shopping,1,Mobile,14,1,1
2896.03,Wallet,Bills,1,Desktop,17,1,1
4310.05,Credit Card,Shopping,1,Desktop,36,1,0
325.54,Wallet,Travel,1,Desktop,36,1,0
299.68,Debit Card,Electronics,0,Mobile,16,0,0
7862.79,UPI,Electronics,1,Mobile,4,1,1
6358.43,Net Banking,Electronics,1,Mobile,56,1,1
101.21,Debit Card,Food,0,Mobile,39,1,1
704.96,UPI,Electronics,0,Desktop,40,1,1
4488.62,Wallet,Shopping,0,Desktop,3,1,0
4522.72,Net Banking,Shopping,0,Mobile,39,1,1
1408.82,Credit Card,Shopping,0,Mobile,30,1,1
4790.88,UPI,Electronics,1,Desktop,48,0,0
1168.78,Credit Card,Shopping,0,Mobile,54,1,0
2470.52,Wallet,Bills,1,Mobile,23,0,0
1067.74,Wallet,Shopping,1,Desktop,25,0,1
12007.03,Net Banking,Food,0,Desktop,53,0,0
831.57,UPI,Food,1,Desktop,35,1,0
315.29,Net Banking,Electronics,1,Mobile,52,1,1
1774.36,Net Banking,Bills,1,Desktop,1,1,1
120.56,Wallet,Food,1,Desktop,18,1,1
4700.54,Wallet,Bills,0,Mobile,49,1,1
380.94,Debit Card,Bills,0,Mobile,22,0,0
550.41,UPI,Bills,0,Desktop,9,1,1
7978.07,UPI,Shopping,1,Desktop,52,1,0
125.24,UPI,Bills,1,Desktop,6,0,0
1486.58,Wallet,Bills,1,Mobile,33,1,1
5071.17,Debit Card,Shopping,1,Mobile,9,0,0
3340.96,Credit Card,Food,1,Desktop,23,1,0
3119.03,Debit Card,Bills,0,Desktop,2,0,0
13776.02,Credit Card,Electronics,0,Desktop,36,1,1
3112.92,Debit Card,Shopping,0,Mobile,28,0,0
1035.18,Credit Card,Travel,0,Mobile,4,0,1
2733.05,Wallet,Bills,0,Desktop,6,0,0
1037.82,Wallet,Electronics,1,Mobile,54,1,1
1432.56,Credit Card,Bills,1,Desktop,49,1,1
1672.97,Net Banking,Travel,0,Mobile,58,0,0
2940.35,Debit Card,Electronics,1,Desktop,32,1,1
1903.51,Net Banking,Food,0,Mobile,3,0,0
12031.77,Net Banking,Food,0,Desktop,15,0,0
2026.32,Net Banking,Travel,0,Desktop,18,1,1
1691.21,Credit Card,Bills,0,Desktop,12,0,0
1448.25,Wallet,Shopping,1,Desktop,24,1,0
1120.52,Net Banking,Electronics,0,Mobile,30,1,0
1267.08,UPI,Electronics,0,Desktop,59,1,0
1896.37,Credit Card,Bills,0,Mobile,44,0,0
960.58,Debit Card,Travel,1,Mobile,20,1,1
1192.27,Credit Card,Shopping,0,Mobile,32,1,1
567.66,Net Banking,Travel,0,Mobile,53,0,0
51.9,Wallet,Bills,0,Desktop,22,0,0
3415.26,Wallet,Bills,0,Desktop,22,0,0
5838.94,Credit Card,Bills,1,Mobile,37,0,0
1859.69,Debit Card,Food,0,Mobile,5,0,0
1632.4,Debit Card,Bills,0,Desktop,10,0,0
25.02,Credit Card,Food,0,Mobile,15,0,0
6732.6,Wallet,Bills,1,Desktop,8,1,0
10455.33,Debit Card,Shopping,0,Desktop,2,0,1
24.7,Net Banking,Food,0,Desktop,23,1,0
673.09,Debit Card,Shopping,1,Mobile,4,0,0
954.81,Debit Card,Electronics,1,Desktop,19,0,1
358.4,Credit Card,Travel,0,Desktop,18,0,0
3189.43,Debit Card,Shopping,0,Desktop,29,0,0
2847.82,Wallet,Shopping,1,Mobile,52,0,1
412.92,Debit Card,Food,1,Desktop,54,1,0
9409.4,Net Banking,Food,0,Mobile,7,0,0
3498.95,Credit Card,Travel,0,Mobile,1,0,0
626.05,Wallet,Electronics,0,Mobile,39,1,1
3540.59,Debit Card,Bills,1,Mobile,19,1,0
488.1,Net Banking,Electronics,1,Mobile,57,1,0
1292.34,Credit Card,Food,0,Desktop,23,1,0
1252.02,UPI,Bills,1,Desktop,33,1,1
6001.09,Debit Card,Bills,1,Desktop,50,0,0
5014.47,Credit Card,Food,1,Desktop,32,0,0
383.81,UPI,Bills,0,Mobile,37,1,0
199.17,UPI,Travel,1,Desktop,9,1,1
7436.15,Net Banking,Food,0,Mobile,11,0,0
5791.53,Credit Card,Travel,1,Mobile,54,1,0
2375.99,Credit Card,Bills,1,Mobile,34,1,0
2310.87,Wallet,Travel,1,Desktop,52,0,1
1500.54,Credit Card,Shopping,1,Desktop,38,1,1
4456.84,Wallet,Electronics,1,Mobile,41,0,0
1946.11,Debit Card,Travel,0,Mobile,26,0,0
4472.67,Credit Card,Shopping,1,Desktop,41,0,0
871.08,Wallet,Bills,1,Mobile,20,1,1
154.55,Debit Card,Shopping,1,Mobile,8,0,0
2063.77,UPI,Electronics,0,Desktop,34,0,0
5326.18,Debit Card,Electronics,1,Mobile,41,0,0
1637.24,UPI,Electronics,1,Desktop,40,1,1
9267.52,Debit Card,Food,1,Mobile,5,0,0
1515.57,Debit Card,Electronics,0,Desktop,21,1,1
2517.55,Debit Card,Food,0,Desktop,48,0,0
7282.89,UPI,Travel,1,Desktop,31,0,0
6086.35,Wallet,Bills,0,Desktop,52,0,0
3762.51,Wallet,Bills,0,Desktop,33,0,0
2941.82,Debit Card,Electronics,0,Mobile,47,1,0
1126.03,UPI,Shopping,0,Mobile,42,0,0
288.0,Net Banking,Electronics,1,Desktop,15,1,0
2017.45,UPI,Shopping,1,Desktop,24,1,1
1802.98,UPI,Electronics,1,Desktop,28,0,1
4228.2,Debit Card,Food,1,Mobile,28,0,0
6330.96,UPI,Bills,0,Mobile,48,1,0
906.59,UPI,Shopping,0,Mobile,26,0,0
9712.48,Net Banking,Shopping,0,Mobile,49,1,0
3267.1,Wallet,Electronics,0,Mobile,12,1,0
412.14,Wallet,Travel,0,Desktop,12,0,0
2749.8,Wallet,Travel,1,Mobile,17,0,0
11.17,UPI,Food,0,Desktop,14,1,0
785.74,Wallet,Food,0,Desktop,17,0,0
2252.7,Debit Card,Shopping,0,Desktop,1,0,0
1086.59,Credit Card,Travel,0,Desktop,50,0,0
19932.67,UPI,Electronics,1,Mobile,19,0,1
133.61,Credit Card,Food,0,Desktop,5,1,1
3470.05,UPI,Food,1,Desktop,39,0,0
11623.92,Credit Card,Shopping,0,Mobile,12,1,1
2499.32,UPI,Electronics,1,Mobile,12,0,0
722.25,UPI,Travel,0,Mobile,12,0,0
462.2,Credit Card,Shopping,0,Mobile,51,0,0
3.95,Debit Card,Bills,0,Mobile,34,0,0
2553.81,UPI,Shopping,1,Desktop,49,1,1
3518.77,UPI,Travel,0,Mobile,57,1,0
3621.63,Credit Card,Food,0,Desktop,5,1,0
489.14,Net Banking,Travel,1,Mobile,29,0,1
924.03,Credit Card,Food,1,Mobile,38,0,1
5355.41,Net Banking,Food,0,Desktop,37,0,0
2438.63,Credit Card,Bills,0,Mobile,23,1,1
933.24,Credit Card,Food,0,Mobile,11,0,0
3164.94,Debit Card,Food,0,Mobile,7,0,0
150.89,Net Banking,Bills,1,Mobile,20,0,0
1656.84,Credit Card,Shopping,0,Desktop,25,0,0
871.45,UPI,Travel,1,Mobile,48,0,0
1376.7,Net Banking,Bills,0,Mobile,44,1,1
1209.01,Net Banking,Bills,1,Mobile,50,0,1
1086.79,Wallet,Food,0,Mobile,37,1,1
5366.57,Wallet,Shopping,1,Mobile,58,1,0
2146.23,Debit Card,Bills,1,Mobile,13,1,1
791.77,Net Banking,Shopping,0,Desktop,16,1,1
505.82,Debit Card,Travel,0,Desktop,28,0,0
2126.99,UPI,Shopping,1,Mobile,12,0,0
130.37,Wallet,Shopping,1,Mobile,56,1,1
1106.22,Wallet,Shopping,0,Desktop,2,0,0
4697.3,Net Banking,Food,1,Mobile,38,0,1
46.61,Net Banking,Electronics,0,Mobile,50,1,0
1072.28,Net Banking,Travel,0,Mobile,20,1,1
1330.9,Wallet,Shopping,0,Desktop,33,0,0
1896.61,Wallet,Bills,1,Mobile,50,0,0
6147.04,Credit Card,Travel,1,Desktop,29,1,1
567.02,Wallet,Travel,0,Mobile,5,1,1
4789.83,UPI,Bills,0,Desktop,31,0,0
4512.42,UPI,Bills,1,Mobile,54,1,1
1697.34,Net Banking,Bills,1,Desktop,26,0,1
736.42,UPI,Food,0,Mobile,19,0,0
1186.73,Debit Card,Food,0,Mobile,12,1,0
2789.65,UPI,Travel,0,Desktop,25,0,0
715.39,Credit Card,Bills,1,Desktop,29,1,1
5880.66,UPI,Shopping,0,Desktop,41,1,1
3432.54,Net Banking,Bills,0,Mobile,4,1,1
1537.17,Net Banking,Electronics,0,Mobile,59,0,0
1406.83,Wallet,Travel,1,Desktop,8,0,0
277.37,Debit Card,Bills,1,Mobile,50,1,0
1473.0,UPI,Food,0,Mobile,18,1,1
744.42,Credit Card,Food,1,Mobile,36,1,1
1836.56,UPI,Food,0,Mobile,3,0,0
712.98,Debit Card,Bills,0,Mobile,55,0,0
2120.42,UPI,Travel,1,Mobile,26,1,1
769.6,Net Banking,Bills,0,Desktop,5,1,0
1172.15,Wallet,Food,0,Desktop,56,0,0
696.12,Credit Card,Bills,0,Desktop,34,1,1
296.03,Credit Card,Bills,0,Desktop,56,0,0
231.2,UPI,Food,1,Desktop,50,1,1
1066.3,Net Banking,Travel,1,Mobile,25,0,0
2343.29,Credit Card,Electronics,1,Desktop,47,0,1
5499.19,Debit Card,Bills,1,Mobile,43,1,1
1117.59,Credit Card,Shopping,0,Desktop,12,0,0
620.36,UPI,Shopping,0,Desktop,2,1,0
1413.66,Wallet,Shopping,0,Desktop,55,0,0
764.05,Debit Card,Bills,0,Mobile,43,1,0
9408.36,UPI,Electronics,0,Desktop,45,1,1
250.45,Wallet,Travel,1,Mobile,42,1,1
1162.96,Credit Card,Electronics,1,Desktop,30,1,1
945.92,Net Banking,Bills,0,Desktop,59,0,0
2179.12,Credit Card,Shopping,1,Mobile,39,0,0
13485.62,Wallet,Bills,1,Mobile,23,0,1
1893.81,Debit Card,Food,1,Mobile,50,1,0
6176.87,Wallet,Food,0,Mobile,55,1,0
2779.57,UPI,Electronics,0,Desktop,54,1,0
1254.33,Debit Card,Travel,1,Desktop,14,0,0
3133.8,UPI,Bills,0,Mobile,5,1,0
954.73,Debit Card,Shopping,1,Desktop,45,1,0
2687.03,Debit Card,Food,1,Mobile,31,1,0
11820.95,Net Banking,Shopping,0,Mobile,21,1,1
2872.11,Wallet,Travel,0,Mobile,55,1,0
1205.32,UPI,Shopping,1,Desktop,5,0,0
3177.64,Credit Card,Electronics,0,Desktop,10,0,0
2498.69,Credit Card,Food,0,Desktop,30,1,0
485.55,Debit Card,Bills,1,Desktop,21,1,1
644.7,Net Banking,Travel,0,Mobile,40,0,0
3831.09,Net Banking,Electronics,1,Desktop,15,0,0
152.25,Net Banking,Shopping,0,Desktop,45,1,0
245.86,Wallet,Shopping,0,Desktop,5,0,0
2877.11,Net Banking,Electronics,0,Mobile,32,1,1
1054.08,Wallet,Travel,1,Mobile,26,1,0
319.05,Wallet,Electronics,0,Desktop,29,0,0
1097.5,UPI,Food,0,Mobile,13,0,0
3089.48,Wallet,Shopping,0,Mobile,20,0,0
3967.8,Wallet,Bills,1,Desktop,9,0,0
2235.59,Credit Card,Travel,0,Desktop,20,0,0
2848.94,Wallet,Shopping,0,Desktop,54,0,0
3023.49,Credit Card,Travel,1,Mobile,37,1,1
3043.29,Wallet,Shopping,1,Desktop,11,1,1
1043.73,Debit Card,Bills,0,Mobile,19,0,0
4523.37,Wallet,Food,0,Mobile,23,1,0
3401.31,UPI,Electronics,0,Mobile,3,1,1
4601.4,Wallet,Bills,0,Mobile,14,1,0
4530.19,UPI,Bills,1,Desktop,58,1,0
1007.09,Net Banking,Travel,0,Mobile,49,0,0
2613.29,UPI,Electronics,0,Desktop,14,0,0
3232.29,Credit Card,Food,0,Desktop,59,0,0
5004.5,Wallet,Electronics,1,Mobile,8,1,1
389.48,Wallet,Bills,1,Mobile,31,1,1
529.4,Debit Card,Bills,1,Desktop,11,1,0
106.59,Debit Card,Electronics,1,Desktop,27,0,1
2544.82,Net Banking,Shopping,0,Mobile,26,1,0
319.67,Debit Card,Electronics,0,Mobile,37,1,1
268.02,Debit Card,Travel,0,Mobile,28,0,0
5534.69,Debit Card,Food,0,Mobile,54,0,0
731.92,Wallet,Shopping,1,Desktop,32,1,1
3019.88,Net Banking,Shopping,0,Desktop,14,1,0
4345.32,Wallet,Food,0,Desktop,24,0,0
3298.7,Wallet,Food,0,Mobile,29,0,0
6397.69,Net Banking,Electronics,0,Mobile,42,1,0
1487.2,Debit Card,Electronics,0,Desktop,26,0,0
2946.94,UPI,Shopping,0,Mobile,18,0,0
95.89,UPI,Bills,0,Desktop,48,1,0
1925.57,UPI,Bills,0,Desktop,16,1,1
2410.33,Debit Card,Travel,0,Desktop,33,1,1
974.6,UPI,Travel,1,Mobile,3,0,1
1908.94,Net Banking,Travel,1,Mobile,36,0,0
405.93,UPI,Travel,0,Desktop,9,1,1
1799.87,Credit Card,Electronics,1,Mobile,17,1,0
2740.14,Net Banking,Bills,1,Desktop,20,0,0
6034.98,Debit Card,Bills,1,Mobile,52,0,0
494.6,UPI,Bills,0,Desktop,3,0,0
106.83,UPI,Electronics,0,Mobile,8,0,0
4020.31,UPI,Travel,0,Desktop,10,1,1
12884.88,Debit Card,Shopping,1,Desktop,40,1,1
255.71,Net Banking,Food,0,Desktop,52,0,0
2577.18,Debit Card,Travel,1,Mobile,24,1,1
2986.18,Wallet,Food,1,Desktop,44,1,1
3089.08,UPI,Food,0,Desktop,9,0,0
8472.23,Credit Card,Bills,1,Mobile,35,0,0
1632.39,UPI,Travel,1,Mobile,36,0,0
824.59,Wallet,Travel,1,Desktop,9,1,1
1956.15,Wallet,Electronics,0,Desktop,5,1,1
2567.79,UPI,Electronics,0,Mobile,38,0,0
1014.42,Net Banking,Food,1,Mobile,42,0,1
87.85,Debit Card,Travel,0,Mobile,13,0,0
979.2,UPI,Shopping,0,Mobile,43,0,0
3805.95,Credit Card,Food,0,Mobile,30,0,0
573.29,Debit Card,Electronics,0,Desktop,25,1,0
4992.72,Debit Card,Bills,1,Mobile,39,0,0
3762.56,Credit Card,Bills,0,Desktop,9,1,0
1552.69,Credit Card,Travel,0,Desktop,2,1,1
955.75,Debit Card,Travel,0,Desktop,32,1,0
14457.55,Net Banking,Shopping,0,Desktop,49,0,0
827.1,Wallet,Travel,1,Mobile,21,0,0
543.2,Wallet,Food,0,Desktop,18,0,0
841.93,Credit Card,Food,0,Mobile,40,0,0
2623.67,Net Banking,Travel,0,Mobile,44,1,1
594.78,Wallet,Shopping,1,Desktop,56,0,0
189.21,Credit Card,Shopping,0,Desktop,52,1,0
1030.22,Credit Card,Electronics,0,Mobile,35,0,0
5591.83,Credit Card,Bills,0,Desktop,25,1,0
23.63,Net Banking,Bills,1,Mobile,10,1,1
852.44,UPI,Food,1,Mobile,34,0,0
928.67,Wallet,Shopping,0,Mobile,46,0,0
6263.22,Net Banking,Shopping,0,Mobile,32,1,1
2299.61,Wallet,Bills,0,Desktop,22,1,0
1276.6,Credit Card,Travel,0,Desktop,43,1,1
4261.99,Wallet,Travel,1,Mobile,42,0,1
1984.14,Credit Card,Electronics,1,Desktop,31,1,1
223.55,Net Banking,Shopping,0,Desktop,38,0,0
1434.14,Credit Card,Travel,1,Mobile,4,1,0
1232.61,Credit Card,Electronics,1,Desktop,12,1,1
3831.84,Debit Card,Electronics,1,Desktop,56,0,0
4322.99,Net Banking,Food,0,Desktop,21,0,0
548.31,Wallet,Bills,0,Mobile,46,1,1
3914.94,Credit Card,Travel,0,Desktop,48,0,0
1741.38,Debit Card,Electronics,0,Desktop,15,1,1
708.76,Debit Card,Electronics,1,Mobile,47,0,1
1404.03,Credit Card,Food,1,Desktop,22,0,0
3061.76,Credit Card,Travel,0,Desktop,22,1,1
4178.34,Net Banking,Travel,0,Mobile,15,1,1
1671.67,Wallet,Food,0,Desktop,51,1,0
774.8,Net Banking,Food,0,Desktop,42,0,0
2170.49,Net Banking,Shopping,0,Desktop,57,0,0
3568.62,Credit Card,Food,0,Mobile,36,1,1
2864.11,Net Banking,Electronics,1,Mobile,45,1,1
5422.74,Net Banking,Food,1,Desktop,58,1,1
1002.79,Debit Card,Travel,1,Mobile,19,1,1
2009.71,Wallet,Shopping,0,Desktop,11,0,0
4183.7,UPI,Travel,1,Mobile,33,1,1
3836.41,Debit Card,Food,0,Mobile,18,1,0
4710.15,UPI,Bills,0,Desktop,43,0,0
598.91,Credit Card,Food,1,Mobile,40,0,0
153.83,Credit Card,Travel,0,Mobile,28,1,0
1193.71,Debit Card,Bills,0,Mobile,6,1,0
1141.71,Wallet,Electronics,1,Mobile,7,1,1
3253.16,UPI,Bills,0,Mobile,31,1,1
290.92,Net Banking,Electronics,1,Desktop,54,1,1
358.71,Debit Card,Bills,0,Desktop,51,0,0
174.09,Net Banking,Food,0,Mobile,44,0,0
3733.16,Net Banking,Travel,1,Desktop,26,1,1
5447.35,Wallet,Bills,0,Mobile,41,1,0
567.85,UPI,Travel,1,Mobile,44,1,1
7129.26,Net Banking,Bills,1,Mobile,57,0,0
2123.96,Net Banking,Electronics,1,Mobile,53,0,1
5005.22,UPI,Food,1,Mobile,50,1,0
750.33,Credit Card,Travel,0,Mobile,10,1,1
1096.11,Credit Card,Travel,1,Mobile,11,1,1
1489.47,Debit Card,Shopping,0,Desktop,23,0,0
2970.58,Credit Card,Shopping,1,Desktop,34,1,1
9954.03,UPI,Food,1,Desktop,2,0,0
1893.68,Credit Card,Electronics,0,Desktop,2,0,0
3974.47,UPI,Shopping,0,Desktop,21,1,0
7698.72,Wallet,Travel,1,Mobile,43,1,1
16.95,Debit Card,Travel,1,Mobile,7,0,0
2622.0,UPI,Electronics,0,Mobile,33,0,0
619.46,UPI,Electronics,1,Desktop,17,0,0
2363.95,Debit Card,Bills,1,Desktop,30,0,1
287.25,Net Banking,Travel,1,Desktop,46,0,0
1164.0,UPI,Bills,0,Desktop,4,1,0
1395.15,Net Banking,Travel,0,Mobile,31,1,0
5011.68,UPI,Electronics,0,Desktop,33,0,0
570.59,Credit Card,Food,0,Mobile,55,1,0
3892.86,Wallet,Travel,0,Mobile,36,1,0
5442.16,Wallet,Food,0,Desktop,52,0,0
3324.47,Net Banking,Travel,0,Mobile,29,0,0
719.9,Debit Card,Food,1,Mobile,40,1,1
1354.59,UPI,Travel,1,Mobile,36,0,0
2907.17,Credit Card,Shopping,0,Desktop,29,0,0
2348.57,Debit Card,Electronics,1,Desktop,32,0,0
4302.36,Credit Card,Electronics,1,Mobile,24,0,0
11029.66,Wallet,Travel,1,Desktop,52,1,1
8211.68,Credit Card,Electronics,1,Mobile,17,1,1
528.74,Debit Card,Shopping,0,Mobile,43,1,1
3794.39,Wallet,Food,1,Mobile,59,1,0
2848.3,Wallet,Shopping,1,Desktop,22,1,1
1415.52,Credit Card,Travel,0,Mobile,43,1,0
645.65,Wallet,Bills,1,Mobile,50,0,0
